textid,words,sylls,ltrvec,perf,isrhymed
140,conuay bloud aright may good vpright more before,ay oud ight ay ood ight ore ore,A B C A B C D D,1 1 1 1 0 1 1 1,1
141,to furnifhing adoe trauelling who thinheriting,o ing oe ing o ing,A B A B A B,1 1 0 1 1 1,1
142,eie wrong iniquitie long pietie ftrong,ie ong ie ong ie ong,A B A B A B,1 1 1 1 1 1,1
143,pallaces pride forgetfulneffe decide orderleffe fide,es ide effe ide effe ide,A B C B C B,0 1 0 1 0 1,1
144,name vanitie fame beggarie fhame pouertie,ame ie ame ie ame ie,A B A B A B,1 1 1 1 1 1,1
145,ftriue fkill giue ill deadaliue will,ue ill ue ill ue ill,A B A B A B,1 1 1 1 1 1,1
146,reftraint die want libertie scant pouertie,aint ie ant ie ant ie,A B A B A B,1 1 0 1 0 1,1
147,all faft fall paft fhall laft,all aft all aft all aft,A B A B A B,1 1 1 1 1 1,1
148,time dayes clime bayes rime praife,ime ayes ime ayes ime aife,A B A B A C,1 0 1 0 1 0,1
149,age yeares rage appeares ingage cares,age ares age ares age ares,A B A B A B,1 1 1 1 1 1,1
150,spring refpeft withering defect bring neglect,ing eft ing ect ing ect,A B A C A C,1 1 1 1 1 1,1
151,fhall dayes fall praife,all ayes all aife,A B A C,1 0 1 0,2
152,bleed amend proceed end behinde depend,eed end eed end inde end,A B A B C B,1 1 1 1 0 1,1
153,minde bafe find grace symonie place,inde afe ind ace ie ace,A B C D E D,0 1 1 1 1 1,2
154,buy fhift iniurioufly lift preferd gift,uy ift y ift erd ift,A B C B D B,0 1 1 1 1 1,1
155,regard vndo prepard to portion do,ard o ard o ion o,A B A B C B,1 1 1 1 0 1,1
156,deuotion reuerence prouifion prouidence diffipate expence,ion ence ion ence ate ence,A B A B C B,0 1 0 1 1 1,1
157,state hold rate mould complaine hold,ate old ate ould aine old,A B A B C B,1 1 1 0 0 1,1
158,ftraine betray vaine ftay ftate away rate aright taccommodate requifite fet quite get,aine ay aine ay ate ay ate ight ate ite et uite et,A B A B C B C D C D C D C,0 1 0 1 1 1 1 1 1 1 0 0 0,1
159,dues benefit accrewes then infues men diftributed when fruftrated bvnfought fped brought,ues it ewes en ues en uted en ated ought ed ought,A B C D A D E D F G H G,0 1 0 1 0 1 0 1 0 1 1 1,1
160,conuart minde kinde io mankinde fatalnes obferuances pen ghefle men gaine containe,uart inde inde io inde alnes es en efle en aine aine,A B B C B D E F G F H H,0 0 0 0 0 0 0 1 0 1 0 0,1
161,looks by books satisfy breast wring drest sing mind change inclined range strain entertain,oks y oks y east ing est ing ind ange ined ange ain ain,A B A B C D C D E F E F G G,0 1 0 1 1 1 0 1 1 1 1 1 1 1,1
162,i been discovery seen forth steered north reared continent past spent cast relate fate,i een y een orth eered orth eared ent ast ent ast ate ate,A B C B D E D F G H G H I I,0 1 1 1 1 0 1 0 1 1 1 1 1 1,1
163,i commit by it view accessary you carry further found murder wound past last,i it y it iew y ou y er ound er ound ast ast,A B C B D C E C F G F G H H,1 1 1 1 0 1 0 1 0 1 0 1 1 1,1
164,woe cares grow despairs hours cross sours loss eye looks usury books me thee,oe ares ow irs urs oss urs oss ye oks y oks e ee,A B A C D E D E F G F G H H,1 1 1 0 0 1 0 1 0 0 0 0 1 0,1
165,sit graces wit places love bear prove there words made affords invade you true,it es it es ove ear ove ere ords ade ords ade ou ue,A B A B C D C D E F E F G G,1 1 1 0 1 1 1 1 0 1 0 1 0 0,1
166,no reply so i i no i no i have reply crave so no,o y o i i o i o i ave y ave o o,A B A C C A C A C D B D A A,1 1 1 0 0 1 0 1 0 1 1 1 1 1,1
167,things street sings sheet give days live praise rhymes story times glory throng song,ings eet ings eet ive ays ive aise es y imes y ong ong,A B A B C D C D E F G F H H,0 1 0 1 1 0 1 0 0 1 1 1 1 1,1
168,prodigal feast withal guest turn eyne burn wine excess part drunkenness heart see company,al east al est urn eyne urn ine ess art ess eart ee y,A B A B C D C E F G F G H H,1 1 1 0 1 0 1 1 1 1 1 1 1 0,1
169,haste old placed behold brow see now tree lean thin clean chin thee thee,aste old aced old ow ee ow ee ean in ean in ee ee,A B A B C D C D E E E E D D,1 1 1 1 1 1 1 1 1 0 1 0 1 1,1
170,muse so use go lunatic find sick mind fit twain wit brain distraught brought,use o use o ic ind ick ind it ain it ain aught ought,A B A B C D C D E F E F G G,1 1 1 1 0 1 0 1 1 1 1 1 1 1,1
171,compare pennyfather care together chest spend rest friend waste thee placed thee lent spent,are er are er est end est iend aste ee aced ee ent ent,A B A B C D C D C E F E G G,1 0 1 0 1 1 1 0 0 1 0 1 1 1,1
172,alone be one me being either seeing together again you remain you fly i,one e one e eing er eing er ain ou ain ou y i,A B A B C D C D E F E F B G,1 1 1 1 0 0 0 0 1 0 1 0 0 0,1
173,proves divine define moves charity mind kind memory name sense conscience inflame be see,oves ine ine oves y ind ind y ame ense ience ame e ee,A B B A C D D C E F G E C C,0 1 1 0 1 1 1 1 1 0 0 1 1 0,1
174,defaced rust dust disgraced words sight light affords turn sun done burn proceed read,aced ust ust aced ords ight ight ords urn un one urn eed ead,A B B A C D D C E F F E G G,0 1 1 0 0 1 1 0 1 1 0 1 1 0,1
175,fire be free aspire kind take make mind store lay away before rape scape,ire e ee ire ind ake ake ind ore ay ay ore ape ape,A B B A C D D C E F F E G G,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
176,stead love dead move crost bride ghost died breathe reply bequeath virginity me me,ead ove ead ove ost ide ost ied eathe y eath y e e,A B A B C D C D E F E F G G,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
177,round alone known found sun desire fire begun flame perfuming consuming same ascend end,ound one own ound un ire ire un ame ing ing ame end end,A B B A B C C B D E E D F F,1 1 1 1 0 1 1 0 1 1 1 1 1 1,1
178,pass see be glass glass see infancy was this been seen bliss thee see,ass ee e ass ass ee y as is een een iss ee ee,A B B A A B B C D E E D B B,1 1 0 1 1 1 0 1 1 1 1 1 1 1,1
179,heaven nine divine even heaven frequent resident given addeth nine divine gladdeth then ten,en ine ine en en uent ent en eth ine ine eth en en,A B B A A C C A E B B E A A,1 1 1 1 1 0 1 1 0 1 1 0 1 1,1
180,why would deny could neither do either too shift here drift there you you,y ould y ould er o er oo ift ere ift ere ou ou,A B A B C D C D E F E F D D,1 1 1 1 0 1 0 1 1 1 1 1 0 0,1
181,still possessed ill rest wake try take extremity despairs death tears breath evil angeldevil,ill essed ill est ake y ake y irs eath ars eath il il,A B A B C D C D E F G F H H,1 0 1 0 1 1 1 1 0 1 0 1 0 0,1
182,wooed move good love trot came blot same won measure run treasure obtains pains,oed ove ood ove ot ame ot ame on ure un ure ins ins,A B C B D E D E F G F G H H,0 1 1 1 1 1 1 1 1 1 1 1 0 0,1
183,bears me years be toys feather boys together born he scorn we play they,ars e ars e oys er oys er orn e orn e ay ey,A B A B C D C D E B E B B B,0 1 0 1 0 0 0 0 1 1 1 1 1 0,1
184,scorn beggary born by charitable guest table blest desert conspire heart fire bold cold,orn y orn y able est able est ert ire eart ire old old,A B A B C D C D E F E F G G,1 1 1 1 0 1 0 1 1 1 0 1 1 1,1
185,love say prove pray sort beguile sport while not be got me cry die,ove ay ove ay ort uile ort ile ot e ot e y ie,A B A B C D C D F G F G G G,1 1 1 1 1 0 1 1 1 1 1 1 0 0,1
186,restrain tongue rhine song forth orcades north seas isle pass exile glass rehearse verse,ain ue ine ong orth ades orth eas isle ass ile ass earse erse,A B C D E F E G H I H I K K,1 1 1 1 1 0 1 0 0 1 1 1 0 1,2
187,appears care despair fears hope fear sphere scope despair hope scope air head dead,ars are air ars ope ear ere ope air ope ope air ead ead,A B B A C B B C B C C B E E,0 1 1 0 1 1 1 1 1 1 1 1 1 1,1
188,climes nations times fashions theirs express heirs transgress true boast you most cause laws,imes ons imes ons irs ess irs ess ue oast ou ost ause aws,A B A B C D C D E F E F G G,1 0 1 0 0 1 0 1 1 1 0 1 1 1,1
189,overprize folly wise wholly state vain rate gain use thereby refuse i still ill,ize y ise y ate ain ate ain use y use i ill ill,A B A B C D C D E B E F G G,1 1 1 1 1 1 1 1 1 1 1 0 1 1,1
190,assail sense prevail offence sight harmony delight spicery part rest heart blest aid betrayed,ail ense ail ence ight y ight y art est eart est aid ayed,A B A B C D C D E F E F G G,1 0 1 0 1 1 1 1 1 1 1 1 1 1,1
191,begun flame sun same art beat part heat fire flame desires same art heart,un ame un ame art eat art eat ire ame ires ame art eart,A B A B C D C D E B F B C C,1 1 1 1 1 1 1 1 1 1 0 1 1 1,1
192,jeer grace here face say lose way goes imprest ear drest wear flies scarabies,eer ace ere ace ay ose ay oes est ear est ear ies ies,A B A B C D C D E A E A F F,1 1 1 1 1 1 1 1 1 1 1 1 0 0,1
193,crowned praised renowned raised dee tell be excel thame flood fame blood be thee,owned aised owned aised ee ell e el ame ood ame ood e ee,A B A B C D C D E F E F C C,1 1 0 0 1 1 0 1 1 1 1 1 0 1,1
194,delight breast sight blest gaze depart praise heart eyes have denies crave be see,ight east ight est aze art aise eart eyes ave ies ave e ee,A B A B C D C D E F G F H H,1 1 1 0 1 1 1 1 0 1 0 1 1 1,1
195,admire thought taught desire admire perfection direction desire admire bend extend desire love prove,ire ought aught ire ire ion ion ire ire end end ire ove ove,A B B A A C C A A D D A E E,1 1 0 1 1 0 0 1 1 1 1 1 1 1,1
196,love thee me prove see mind kind thee thine be thee lien me thee,ove ee e ove ee ind ind ee ine e ee ien e ee,A B B A B C C B D B B E B B,1 1 0 1 1 1 1 1 1 0 1 1 0 1,1
197,slack me wrack thee swears power tears bower fires heaven desires given named damned,ack e ack ee ars er ars er ires en ires en amed amned,A B A B C D C D E F E F G H,1 1 1 1 0 0 0 0 0 1 0 1 0 0,1
198,rest sleep best keep things flight brings night all thus call us day away,est eep est eep ings ight ings ight all us all us ay ay,A B A B C D C D E F E F G G,1 1 1 1 0 1 0 1 1 1 1 1 1 1,1
199,write stay way indite spleen argument invent been disdain folly wholly grain remove love,ite ay ay ite een ent ent een ain y y ain ove ove,A B B A C D D C E F F E G G,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
200,tell paint hell acquaint me phlegethon be none looks mell books cell astrea idea,ell aint ell aint e on e one oks ell oks ell ea ea,A B A B C D C D E A E A C C,1 1 1 1 1 1 1 0 0 1 0 1 1 1,1
201,beat desire heat fire increaseth groaning ceaseth bemoaning striving turneth reviving burneth stone ixion,eat ire eat ire eth ing eth ing ing eth ing eth one ion,A B A B C D C D D C D C E F,1 1 1 1 0 1 0 1 1 0 1 0 1 0,1
202,love horror prove terror do long woe wrong lunacy grief eye thief her her,ove or ove or o ong oe ong y ief ye ief er er,A B A B C D C D E F E F G G,1 1 1 1 1 1 0 1 1 1 1 1 0 0,1
203,well vein strain excel conceit feign pain repeat be verse rehearse see this amiss,ell ein ain el eit eign ain eat e erse earse ee is iss,A B B A C B B C D E F D G G,1 1 1 1 1 1 1 1 1 1 0 1 1 1,1
204,grace spirit place merit star light are sight obey ill they skill boast most,ace it ace it ar ight are ight ey ill ey ill oast ost,A B A B C B C B D E D E F F,1 1 1 1 1 0 0 0 1 1 1 1 1 1,1
205,thee face misery disgrace times again rhymes disdain perish grave cherish save die eternity,ee ace y ace imes ain es ain ish ave ish ave ie y,A B A B C D C D E F E F A A,1 1 0 1 1 1 0 1 1 1 1 1 0 0,1
206,chair lines air designs verse fame hearse name walls moans falls stones moved loved,air ines air igns erse ame earse ame alls ans alls ones oved oved,A B A C D E F E G H G I J J,1 0 1 0 1 1 0 1 0 0 0 0 0 0,2
207,guide shows decide knows wrought deed brought bleed slain more contain before led dead,uide ows ide ows ought eed ought eed ain ore ain ore ed ead,A B A B C D C D E F E F A A,1 0 1 0 1 1 1 1 1 1 1 1 1 0,1
208,fame pen name men press strove confess move pause rung applause belong pursue you,ame en ame en ess ove ess ove ause ung ause ong ue ou,A B A B C D C D E F E F G H,1 1 1 1 1 1 1 1 1 1 1 0 1 0,1
209,know be bow thee forbear prefer ear crowkeeper trade boy made joy way play,ow e ow ee ear er ear er ade oy ade oy ay ay,A B A B C C C C D E D E F F,1 1 1 1 1 0 1 0 1 1 1 1 1 1,1
210,write move delight love served food hungerstarved blood death sorry birth purgatory refines lines,ite ove ight ove erved ood arved ood eath y irth y ines ines,A B A B C D E D F G H G I I,1 1 1 1 0 1 0 1 1 1 1 1 0 0,1
211,hence die offence try remorse vein corse again restore kill more ill hour power,ence ie ence y orse ein orse ain ore ill ore ill our er,A B A B C D C D E F E F E G,1 1 1 1 1 1 1 1 1 1 1 1 0 0,1
212,begun course run force seen gain queen spain sever reel ever wheel untrue you,un ourse un orce een ain een ain er eel er eel ue ou,A B A B C D C D E F E F G H,1 1 1 1 1 1 1 1 0 1 0 1 1 0,1
213,heart again art retain remorse sake scorse take thee prayer be betrayer none one,eart ain art ain orse ake orse ake ee yer e yer one one,A B A B C D C D E F E F G G,1 1 1 1 1 1 1 1 1 0 0 0 1 1,1
214,shore lives adore eyes spring showers sing flowers queen years been tears alone helicon,ore ives ore eyes ing ers ing ers een ars een ars one on,A B A C D E D E F G F G H H,1 0 1 0 1 0 1 0 1 0 1 0 1 0,1
215,woe cares so tears miseries ghost elegies boast here fame prayer name raise praise,oe ares o ars ies ost ies oast ere ame yer ame aise aise,A B A B C D C D E F G F H H,1 1 1 0 0 1 0 0 1 1 0 1 1 1,1
216,love arise prove eyes behold smoke enrolled provoke see sacrifice thee eyes bright light,ove ise ove eyes old oke olled oke ee ice ee eyes ight ight,A B A C D E D E F B F C G G,1 1 1 0 1 1 1 1 1 1 1 0 1 1,1
217,love know prove no appear stood air brood desire skies aspire eyes alone flown,ove ow ove o ear ood air ood ire ies ire eyes one own,A B A B C D C D E F E G H H,1 1 1 1 1 1 0 1 1 0 1 0 1 1,1
218,eyes divine lies shrine view admire you fire seen unfold been told most lost,eyes ine ies ine iew ire ou ire een old een old ost ost,A B C B D E F E G H G H I I,1 1 0 1 0 1 0 1 1 1 1 1 1 1,1
219,coin bound purloin ground tied came tried same away deep play keep blood good,oin ound oin ound ied ame ied ame ay eep ay eep ood ood,A B A B C D C D E F E F G G,1 1 1 1 0 1 0 1 1 1 1 1 1 1,1
220,inn entertain begin again i slow reply woe pay born away scorn thwarted parted,inn ain in ain i ow y oe ay orn ay orn arted arted,A B A B D E F E G H G H I I,0 1 1 1 0 1 1 1 1 1 1 1 0 0,1
221,heaven hell given dwell move desert love heart sun let begun set prove love,en ell en ell ove ert ove eart un et un et ove ove,A B A B C D C D E F E F C C,1 1 1 1 1 1 1 0 1 1 1 1 1 1,1
222,part me heart free vows again brows retain breath lies death eyes over recover,art e eart ee ows ain ows ain eath ies eath eyes er er,A B A B C D C D E F E G H H,1 1 1 1 0 1 0 1 1 0 1 0 0 0,1
223,began rest won feast go sot woe not sky earth penury dearth desire fire,an est on east o ot oe ot y earth y earth ire ire,A B A B C D C D E F E F G G,1 1 0 1 1 1 0 1 1 1 1 1 1 1,1
224,crave begun have won peace remain cease again turn state burn hate overthrown own,ave un ave on eace ain ease ain urn ate urn ate own own,A B A B C D C D E F E F G G,1 1 1 0 1 1 1 1 1 1 1 1 1 1,1
225,love spell prove well begun name done fame tears relief despairs grief so woe,ove ell ove ell un ame one ame ars ief irs ief o oe,A B A B C D C D E F G F H H,1 1 1 1 1 1 0 1 0 1 0 1 1 0,1
226,beguile admire nile fire height old weight cold tell hypasis dwell simois seen been,uile ire ile ire eight old eight old ell is ell ois een een,A B C B D E D E F G F H I I,0 1 1 1 1 1 1 1 1 1 1 0 1 1,1
227,neglected quite light respected duty name flame beauty divine sleepeth keepeth shrine night light,ected uite ight ected y ame ame y ine eth eth ine ight ight,A B B A D E E D F G G F B B,0 0 1 0 1 1 1 1 1 0 0 1 1 1,1
228,eyes mind lies wind love afford prove overboard worn lost forlorn coast displeasure treasure,eyes ind ies ind ove ord ove oard orn ost orn oast ure ure,A B C B D E D E F G F G H H,0 1 0 1 1 1 1 0 1 1 1 0 1 1,1
229,youth years truth tears done honour sun her love name move fame embraced disgraced,outh ars uth ars one our un er ove ame ove ame aced aced,A B C B D E D F G H G H I I,1 0 0 0 1 1 0 0 1 1 1 1 0 0,1
230,joy move toy love wrong gave song grave prove you above knew exprest rest,oy ove oy ove ong ave ong ave ove ou ove ew est est,A B A B C D C D B E B E F F,1 1 1 1 1 1 1 1 1 0 1 1 1 1,1
231,woe sorrow so morrow despair weed care deed death delight breath light desire fire,oe ow o ow air eed are eed eath ight eath ight ire ire,A A A A B C B C D E D E F F,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
232,light eye sight simile alike perfume cheek plume hair white fair delight alone comparison,ight ye ight ile ike ume eek ume air ite air ight one on,A B A C D E F E G A G A H H,1 0 1 1 1 1 1 1 1 1 1 1 1 0,1
233,love eyes move suffice behold gaze marigold maze vaunt love predominant glove is this,ove eyes ove ice old aze old aze aunt ove ant ove is is,A B A C D E D E F A F A G G,1 0 1 1 1 1 1 1 1 1 1 1 1 1,1
234,kind swell mind daniel sing be king me stay far astray irregular rhymes times,ind ell ind iel ing e ing e ay ar ay ar es imes,A B A C D E D E F G F G H I,1 1 1 0 1 1 1 1 1 1 1 1 0 1,1
235,be see move love sight light might,e ee ove ove ight ight ight,A A B B C C C,1 1 1 1 1 1 1,1
236,blind mind speak break wrongs tongues belongs,ind ind eak eak ongs ues ongs,A A B B C D C,1 1 1 1 0 0 0,1
237,hee free striue be reuiue,ee ee ue e ue,A A B A B,1 1 1 0 1,1
238,may way alone say helicon,ay ay one ay on,A A B A B,1 1 1 1 0,1
239,nine shrine pure diuine indure,ine ine ure uine ure,A A B C B,1 1 1 0 1,1
240,things kings it springs poet,ings ings it ings oet,A A B A C,0 0 1 0 0,1
