textid,words,sylls,ltrvec,perf,isrhymed
227,juventa so a ago brenta blow thing king,a o a o a ow ing ing,A B A B A B C C,0 1 0 1 0 1 1 1,1
228,grey forty day i may i principal invincible,ey y ay i ay i al ible,A B A C A C D E,1 1 1 0 1 0 1 0,1
229,me dew see new bee grew power flower,e ew ee ew ee ew er er,A B A B A B C C,1 1 1 1 1 1 0 0,1
230,heart universe apart curse art worse judgment lodgment,eart erse art urse art orse ent ent,A B A B A B D D,1 1 1 0 1 1 1 1,1
231,more widow before do oer too vice avarice,ore ow ore o oer oo ice ice,A B A B C B E E,1 1 1 1 0 1 1 1,1
232,broken pleasure token leisure spoken treasure betimes rhymes,en ure en ure en ure imes es,A B A B A B C C,1 1 1 1 1 1 1 0,1
233,fill paper hill vapour kill taper dust bust,ill er ill our ill er ust ust,A B A C A B D D,1 0 1 1 1 0 1 1,1
234,king pyramid thing hid rummaging lid hopes cheops,ing amid ing id ing id opes ops,A B A B A B D E,1 0 1 1 1 1 0 0,1
235,philosophy alas die grass unpleasantly pass worse purse,y as ie ass y ass orse urse,A B A B A B D D,1 1 1 1 1 1 1 0,1
236,and i hand goodbye understand try sample example,and i and ye and y e e,A B A C A C D D,1 0 1 0 1 0 1 1,1
237,solitude ways good days understood praise line mine,ude ays ood ays ood aise ine ine,A B A B A B C C,1 0 0 0 0 0 1 1,1
238,nations spain occasions pain educations vain he modesty,ons ain ons ain ons ain e y,A B A B A B C C,0 1 0 1 0 1 1 0,1
239,school fourth cool north rule worth divorce course,ool ourth ool orth ule orth orce ourse,A B A B A B C C,1 1 1 1 0 1 1 1,1
240,all was mathematical ass natural pass unity opportunity,all as al ass al ass y y,A B A C A C D D,1 1 0 1 0 1 1 1,1
241,axis tails taxes sails us exhales fame name,is ils axes ils us ales ame ame,A B C B D E F F,1 0 0 0 1 0 1 1,2
242,cadiz well is rebel ladies swell strike like,iz ell is el ies ell ike ike,A B A B C B D D,0 1 0 1 0 1 1 1,1
243,barb gazelle garb dwell absorb ankleswell ready steady,arb elle arb ell orb ell y y,A B A C D C E E,1 0 1 1 0 1 1 1,1
244,veil hand pale land fail plannd volley fazzioli,eil and ale and ail annd ey i,A B A B A C D E,1 1 1 1 1 0 1 0,1
245,sent embark intent dark meant ark earth forth,ent ark ent ark eant ark earth orth,A B A B A B C C,1 1 1 1 0 1 1 1,1
246,things received springs grieved stings believed it credit,ings eived ings ieved ings ieved it it,A B A C A C D D,0 0 0 0 0 0 1 1,1
247,away school play fool day stool education generation,ay ool ay ool ay ool ion ion,A B A B A B C C,1 1 1 1 1 1 0 0,1
248,way rough bay enough spray weathertough again spain,ay ough ay ough ay ough ain ain,A B A B A B C C,1 1 1 1 1 1 1 1,1
249,sight through quite new white blue distance existence,ight ough uite ew ite ue ance ence,A B A C A C D E,1 1 0 1 1 0 1 1,1
250,deck swore speck bore beefsteak before true you,eck ore eck ore eak ore ue ou,A B A B A B C C,1 1 1 1 0 1 1 0,1
251,stern far learn war concern ajar people steeple,ern ar earn ar ern ar eople eeple,A B A B A B C D,1 1 1 1 1 1 0 0,1
252,leave wife grieve life heave strife endears tears,eave ife ieve ife eave ife ars ars,A B A B A B C C,1 1 1 1 1 1 0 0,1
253,jews sion muse on amuse on portmanteau canto,ews ion use on use on au o,A B A C A C D E,0 0 0 1 0 1 0 1,1
254,thought sea quote she brought he situation reformation,ought ea uote e ought e ion ion,A B C B A B D D,1 1 0 1 1 1 0 0,1
255,cried more died shore glide oer drew through,ied ore ied ore ide oer ew ough,A B A B A C D E,0 1 0 1 0 0 1 1,1
256,swear be air sea fair thee physic seasick,ear e air ea air ee ic ick,A B A B A B C C,1 1 0 1 0 1 0 0,1
257,sicker wo liquor below quicker so beseeching retching,er o uor ow er o ing ing,A B C B A B D D,0 1 0 1 0 1 1 1,1
258,heart attends art friends part ends pathetic i,eart ends art ends art ends ic i,A B A B A B C D,1 1 1 1 1 1 0 0,1
259,hold heat cold treat bold meet sigh eye,old eat old eat old eet igh ye,A B A B A B C C,1 1 1 1 1 1 1 1,1
260,pain bowels vein towels reign else roar before,ain els ein els eign else oar ore,A B A B A C D D,1 0 1 0 1 0 1 1,1
261,trinidada leghorn moncada born a morn by italy,a orn a orn a orn y y,A B A B A B C C,0 1 0 1 0 1 1 1,1
262,and pedrillo understand pillow land billow made afraid,and o and ow and ow ade aid,A B A B A B C C,1 1 1 1 1 1 1 1,1
263,wind gale mind pale kind sail blow so,ind ale ind ale ind ail ow o,A B A B A B C C,1 1 1 1 1 1 1 1,1
264,shift sea rift the lift jeopardy sound found,ift ea ift e ift y ound ound,A B A B A B C C,1 1 1 1 1 0 1 1,1
265,put set not yet but bet puzzling muslin,ut et ot yet ut et ing in,A B C B A B D E,1 1 1 0 1 1 1 1,1
266,ingredients down expedients known hence upthrown undone london,ents own ents own ence own one on,A B A B C B B B,1 1 1 1 1 1 0 1,1
267,abate reduce yet use late loose transcends ends,ate uce yet use ate oose ends ends,A B C B A B D D,1 1 0 0 1 0 1 1,1
268,upset decks forget wrecks regret necks divers survivors,et ecks et ecks et ecks ers ors,A B A B A B C D,1 0 1 0 1 0 0 0,1
269,away went lay intent they meant blighted righted,ay ent ay ent ey eant ed ed,A B A B A B C C,1 1 1 1 1 0 1 1,1
270,this unquiet amiss diet his riot ask cask,is iet iss iet is iot ask ask,A B A B A D E E,1 0 1 0 1 0 1 1,1
271,calms was psalms bas qualms maws devotion ocean,alms as alms as alms aws ion ean,A B A B A C D E,0 1 0 1 0 0 0 1,1
272,for years before fears door tears sunk drunk,or ars ore ars oor ars unk unk,A B A B A B D D,1 0 0 0 1 0 1 1,1
273,be no me below he blow tutor suitor,e o e ow e ow or or,A B A B A B C C,1 1 1 1 1 1 1 1,1
274,aghast lamentation last reformation past occupation salamanca panca,ast ion ast ion ast ion a a,A B A B A B C C,1 0 1 0 1 0 0 0,1
275,more gone shore own before grown bale sail,ore one ore own ore own ale ail,A B A B A B C C,1 1 1 1 1 1 1 1,1
276,past effect mast expect last wreckd once lyons,ast ect ast ect ast eckd once ons,A B A B A C D E,1 1 1 1 1 0 1 0,1
277,thence away dispense day commence say luck duck,ence ay ense ay ence ay uck uck,A B A B A B C C,1 1 1 1 1 1 1 1,1
278,less hope distress cope mess telescope sight night,ess ope ess ope ess ope ight ight,A B A B A B C C,1 1 1 1 1 1 1 1,1
279,blew hold knew bold through rolld are war,ew old ew old ough olld are ar,A B A B C D E E,1 1 1 1 1 0 1 0,1
280,tears he years sea fears be children bewildering,ars e ars ea ars e en ing,A B A B A B C D,0 1 0 1 0 1 1 1,1
281,now gone vow none bow one absolution confusion,ow one ow one ow one ion ion,A B A B A B C C,1 1 1 1 1 1 0 0,1
282,on fair sun hair begun aware sea lee,on air un air un are ea ee,A B A B A B C C,1 1 1 1 1 1 1 1,1
283,condition distress provision less inanition stress butter cutter,ion ess ion ess ion ess er er,A B A B A B C C,0 1 0 1 0 1 0 0,1
284,stow wet so get below met luncheon puncheon,ow et o et ow et eon eon,A B A B A B C C,1 1 1 1 1 1 0 0,1
285,had gale bad sail lad rail stored board,ad ale ad ail ad ail ored oard,A B A B A B C D,1 1 1 1 1 1 0 1,1
286,down veil frown assail shown pale fear here,own eil own ail own ale ear ere,A B A B A B C C,1 1 1 1 1 1 1 1,1
287,raft sea laughd be quaffd glee hysterical miracle,aft ea aughd e uaffd ee al acle,A B C B D B E F,1 1 0 1 0 1 1 0,2
288,spars loose tars use stars crews port short,ars oose ars use ars ews ort ort,A B A B A C D D,0 1 0 1 0 0 1 1,1
289,farewell brave yell grave hell wave enemy die,ell ave yell ave ell ave y ie,A B A B A B C C,1 1 0 1 1 1 1 1,1
290,rushd crash hushd dash gushd splash cry agony,ushd ash ushd ash ushd ash y y,A B A B A B C C,0 1 0 1 0 1 1 1,1
291,before crew more blew shore few boat afloat,ore ew ore ew ore ew oat oat,A B A B A B C C,1 1 1 1 1 1 1 1,1
292,souls alas rolls mass coals pass dead said,uls as olls ass als ass ead aid,A B C B E B F G,0 1 0 1 0 1 1 1,2
293,there place care face pair case tita aquavita,ere ace are ace air ase a a,A B A B A B C C,1 1 0 1 0 1 0 0,1
294,save loss wave cross grave close minute it,ave oss ave oss ave ose ute it,A B A B A B C D,1 1 1 1 1 0 1 1,1
295,joses think reposes brink noses sink steppd leapd,es ink es ink es ink eppd eapd,A B A B A B C D,0 1 0 1 0 1 0 0,1
296,could too would do renewd through ill spaniel,ould oo ould o ewd ough ill iel,A B A B C B D E,1 1 1 0 1 0 1 0,1
297,yet seas set breeze wet ease dampd swampd,yet eas et eeze et ease ampd ampd,A B A B A B D D,0 0 1 0 1 0 0 0,1
298,still mast ill fast fill surpassd cutter butter,ill ast ill ast ill assd er er,A B A B A C D D,1 1 1 1 1 0 0 0,1
299,sign run fine done wine begun bags rags,ign un ine one ine un ags ags,A B A B A B C C,1 1 1 0 1 1 0 0,1
300,space exertion case immersion place tertian boat coat,ace ion ase ion ace ian oat oat,A B A B A C D D,1 0 1 0 1 0 1 1,1
301,life physicians wife conditions knife visions longevity brevity,ife ans ife ons ife ons y y,A B A C A C D D,1 0 1 0 1 0 1 1,1
302,annuities why is die is supply way pay,ies y is ie is y ay ay,A B C B C B D D,0 1 1 1 1 1 1 1,1
303,boat bear thought tear lot there cargo argo,oat ear ought ear ot ere o o,A B C B A B D D,1 1 1 1 0 1 1 1,1
304,production day suction prey construction way question digestion,ion ay ion ey ion ay ion ion,A B A B A B A A,0 1 0 1 0 1 0 0,1
305,crew calm renew balm blue qualm provision precision,ew alm ew alm ue ualm ion ion,A B A B A C D D,1 1 1 1 0 0 0 0,1
306,foreseen wine then dine men fine brittle victual,een ine en ine en ine e ual,A B C B C B D E,1 1 1 1 1 1 1 0,1
307,air child there mild pair wild entreating eating,air ild ere ild air ild ing ing,A B A B A B C C,1 1 1 1 1 1 1 1,1
308,hide because died jaws denied forepaws who too,ide ause ied aws ied aws o oo,A B A B A B C C,1 1 1 1 1 1 1 1,1
309,sun sea none savagely done see arise eyes,un ea one y one ee ise eyes,A B A B A B C D,1 1 0 0 0 1 1 0,1
310,who round grew sound knew found blood food,o ound ew ound ew ound ood ood,A B A B A B C C,1 1 1 1 1 1 1 1,1
311,shared shoes despaird choose prepared muse better letter,ared oes aird oose ared use er er,A B C D A D E E,0 0 0 1 0 1 0 0,1
312,handed distribution demanded pollution it resolution neuter tutor,anded ion anded ion it ion er or,A B A B C B D E,0 0 0 0 1 0 0 1,1
313,death bled breath dead faith bred kissd wrist,eath ed eath ead aith ed issd ist,A B A B C B D E,1 1 1 1 0 1 0 1,1
314,fee pains he veins sea brains billow pedrillo,ee ins e ins ea ins ow o,A B A B A B C C,1 0 0 0 1 0 1 1,1
315,four food before could more should disaster master,our ood ore ould ore ould er er,A B A B A B C C,1 1 0 0 0 0 0 0,1
316,fact extreme act blaspheme rackd mountainstream swearing despairing,act eme act eme ackd eam ing ing,A B A B C B D D,1 1 1 1 0 1 1 1,1
317,infliction knows recollection woes dissection those madly sadly,ion ows ion oes ion ose y y,A B A B A B D D,0 0 0 0 0 0 1 1,1
318,mate because fate was late clause cadiz ladies,ate ause ate as ate ause iz ies,A B A B A B C D,1 1 1 0 1 1 0 0,1
319,remaind afraid constraind made abstaind lead noddy body,aind aid aind ade aind ead y y,A B A B A B C C,0 1 0 1 0 0 1 1,1
320,be condescends archenemy ends sea friends scanty dante,e ends y ends ea ends y ante,A B A B A B A C,1 1 0 1 1 1 0 0,1
321,rain earth pain worth spain berth bell well,ain earth ain orth ain erth ell ell,A B A B A D E E,1 1 1 1 1 0 1 1,1
322,richer sheet pitcher complete ditcher sweet thinking drinking,er eet er ete er eet ing ing,A B A B A B C C,0 1 0 1 0 1 1 1,1
323,crack streamd black screamd back seemd indeed creed,ack eamd ack eamd ack eemd eed eed,A B A B A C D D,1 0 1 0 1 0 1 1,1
324,crew one view gone threw done thrown groan,ew one iew one ew one own oan,A B A B A B B B,1 1 0 1 1 1 1 0,1
325,child delicate mild fate smiled weight heart part,ild ate ild ate iled eight eart art,A B A B A B C C,1 1 1 1 1 0 1 1,1
326,raised foam gazed come glazed roam rain vain,aised oam azed ome azed oam ain ain,A B C B C B D D,0 1 0 1 0 1 1 1,1
327,clay last lay past away cast shivering quivering,ay ast ay ast ay ast ing ing,A B A B A B C C,1 1 1 1 1 1 1 1,1
328,through sea blue be hue free then men,ough ea ue e ue ee en en,A B C B C B D D,1 1 1 1 1 1 1 1,1
329,chameleon sun vermilion dun pavilion one scuffle muffle,eon un ion un ion one e e,A B C B C B D D,0 1 0 1 0 0 1 1,1
330,omen then roman when men again hope kaleidoscope,en en an en en ain ope ope,A A B A A B C C,1 1 1 1 1 0 1 1,1
331,bird size errd eyes heard guise till still,ird ize errd eyes eard uise ill ill,A B C D E B F F,1 1 0 0 1 0 1 1,2
332,remark perch bark church ark search fall all,ark erch ark urch ark earch all all,A B A B A B C C,1 1 1 0 1 1 1 1,1
333,blow out low about no doubt guns once,ow out ow out o oubt uns once,A B A B A B C D,1 1 1 1 1 1 0 1,1
334,away swore ray more bay shore grew view,ay ore ay ore ay ore ew iew,A B A B A B C C,1 1 1 1 1 1 1 0,1
335,tears stare fears care years were head dead,ars are ars are ars ere ead ead,A B A B A B C C,0 1 0 1 0 1 1 1,1
336,water kind her mind matter behind chance deliverance,er ind er ind er ind ance ance,A B A B A B C C,0 1 0 1 0 1 1 1,1
337,coast drew lost knew tost blew highlands islands,oast ew ost ew ost ew ands ands,A B A B A B C C,1 1 1 1 1 1 0 0,1
338,gale shore pale four avail before dashd splashd,ale ore ale our ail ore ashd ashd,A B A B A B C C,1 1 1 0 1 1 0 0,1
339,done to son crew one few selfslaughter water,one o on ew one ew er er,A B A B A B C C,1 1 0 1 1 1 0 0,1
340,seen there green air screen bare sweep deep,een ere een air een are eep eep,A B A B A B C C,1 1 1 0 1 0 1 1,1
341,man they ran lay began spray better her,an ey an ay an ay er er,A B A B A B C C,1 1 1 1 1 1 0 0,1
342,guadalquivir wont river account ever hellespont prided did,ir ont er ount er ont ided id,A B C D C B E F,1 1 0 1 0 1 0 1,2
343,stark ply dark dry shark thigh swim him,ark y ark y ark igh im im,A B A B A B C C,1 1 1 1 1 0 1 1,1
344,oar washd more dashd sore lashd he sea,oar ashd ore ashd ore ashd e ea,A B A B A B C C,1 0 1 0 1 0 1 1,1
345,clung wave wrung grave flung cave pain vain,ung ave ung ave ung ave ain ain,A B A B A B C C,1 1 1 1 1 1 1 1,1
346,arose knee those sea woes three found ground,ose ee ose ea oes ee ound ound,A B A B A B C C,1 1 1 1 1 1 1 1,1
347,fast sand passd hand jurymast land lay clay,ast and assd and ast and ay ay,A B C B A B D D,1 1 0 1 1 1 1 1,1
348,lay him day dim away limb life strife,ay im ay im ay imb ife ife,A B A B A B C C,1 1 1 1 1 0 1 1,1
349,unclosed thought dozed oerwrought reposed brought seen seventeen,osed ought ozed ought osed ought een een,A B C B A B D D,0 1 0 1 0 1 1 1,1
350,mouth breath youth death soothe beneath sigh reply,outh eath outh eath oothe eath igh y,A B A B C B D D,1 1 1 1 0 1 1 1,1
351,flung arm hung warm wrung storm drew too,ung arm ung arm ung orm ew oo,A B A B A B C C,1 1 1 1 1 0 1 0,1
352,cave attendantone grave begun gave sun whatsoeer fair,ave one ave un ave un eer air,A B A B A B C D,1 1 1 0 1 0 1 1,1
353,gold hair rolld were mould air command land,old air olld ere ould air and and,A B C B A B D D,1 1 0 1 0 1 1 1,1
354,eyes hue lies view flies flew length strength,eyes ue ies iew ies ew ength ength,A B C B C B D D,0 1 0 0 0 1 1 1,1
355,dye sun sigh one statuary done real ideal,ye un igh one y one eal eal,A B A B A B C C,0 1 0 0 0 0 1 1,1
356,just cause bust was must laws thought wrought,ust ause ust as ust aws ought ought,A B A B A B C C,1 1 1 0 1 1 1 1,1
357,cave spanish grave banish wave vanish they gay,ave ish ave ish ave ish ey ay,A B A B A B C C,1 1 1 1 1 1 1 1,1
358,case spun face shone lace stone shocking stocking,ase un ace one ace one ing ing,A B A C A C D D,1 1 1 1 1 1 1 1,1
359,unlike she strike be alike free eyes size,ike e ike e ike ee eyes ize,A B A B A B C D,1 1 1 1 1 1 0 1,1
360,both attentions growth inventions broth mentions homers comers,oth ons owth ons oth ons ers ers,A B A B A B C C,1 0 0 0 1 0 0 0,1
361,pair disguise air prize were eyes daughter water,air uise air ize ere eyes er er,A B A B A C D D,1 1 1 1 1 0 0 0,1
362,youth he sooth sea truth piracy masters piastres,outh e ooth ea uth y ers astres,A B A B C B D E,1 1 0 1 0 0 0 0,1
363,men fishd then wishd gain dishd trade made,en ishd en ishd ain ishd ade ade,A B A B C B D D,1 0 1 0 1 0 1 1,1
364,built cyclades guilt ease spilt please building gilding,uilt ades uilt ease ilt ease ing ing,A B A C A C D D,1 0 1 1 1 1 1 1,1
365,haidee isles she smiles tree whiles learn turn,ee isles e iles ee iles earn urn,A B A C A C D D,1 0 0 0 1 0 1 0,1
366,below found so drownd know bound in skin,ow ound o ownd ow ound in in,A B A C A B D D,1 1 1 0 1 1 1 1,1
367,house save mouse grave nous brave stranger danger,ouse ave ouse ave ous ave er er,A B A B A B C C,1 1 1 1 0 1 0 0,1
368,best relies rest eyes guest size heaven given,est ies est eyes est ize en en,A B A C A B D D,1 0 1 0 1 0 1 1,1
369,they such bay touch lay crutch plenty twenty,ey uch ay ouch ay utch y y,A B A B A B C C,1 1 1 0 1 1 1 1,1
370,pelisse make ease awake apiece daybreak dish fish,isse ake ease ake iece eak ish ish,A B C B C B D D,0 1 1 1 1 1 1 1,1
371,repose dead knows head woes spread years tears,ose ead ows ead oes ead ars ars,A B A B A B C C,1 1 1 1 1 1 0 0,1
372,maid den stayd again said pen forgot not,aid en ayd ain aid en ot ot,A B C D A B E E,1 1 0 1 1 1 1 1,1
373,went who meant two spent do knowledge college,ent o eant o ent o edge ege,A B A B A B C C,1 1 0 1 1 1 1 0,1
374,still upon rill sun fill none comparative narrative,ill on ill un ill one ive ive,A B A B A B C C,1 1 1 1 1 0 1 1,1
375,tumbled oer stumbled shore grumbled swore greek freak,ed oer ed ore ed ore eek eak,A B A C A C D D,1 0 1 1 1 1 1 1,1
376,get makes set breaks wet awakes suit brute,et akes et aks et akes uit ute,A B A C A B D D,1 0 1 0 1 0 0 0,1
377,sight late night fate right date fourscore four,ight ate ight ate ight ate ore our,A B A B A B C C,1 1 1 1 1 1 1 0,1
378,face flush race blush base rush spread red,ace ush ace ush ase ush ead ed,A B A B A B C C,1 1 1 1 1 1 1 0,1
379,came drew flame dew same two fair air,ame ew ame ew ame o air air,A B A B A B C C,1 1 1 1 1 0 1 1,1
380,steppd saw slept awe crept raw death breath,eppd aw ept awe ept aw eath eath,A B C D C B E E,0 1 1 0 1 1 1 1,1
