textid,poem,endwords,goldvector
346,POEM2,arose knee those sea woes three found ground,1 2 1 2 1 2 3 3
347,POEM2,fast sand passd hand jurymast land lay clay,1 2 1 2 1 2 3 3
348,POEM2,lay him day dim away limb life strife,1 2 1 2 1 2 3 3
349,POEM2,unclosed thought dozed oerwrought reposed brought seen seventeen,1 2 1 2 1 2 3 3
350,POEM2,mouth breath youth death soothe beneath sigh reply,1 2 1 2 1 2 3 3
351,POEM2,flung arm hung warm wrung storm drew too,1 2 1 2 1 2 3 3
352,POEM2,cave attendantone grave begun gave sun whatsoeer fair,1 2 1 2 1 2 3 3
353,POEM2,gold hair rolld were mould air command land,1 2 1 2 1 2 3 3
354,POEM2,eyes hue lies view flies flew length strength,1 2 1 2 1 2 3 3
355,POEM2,dye sun sigh one statuary done real ideal,1 2 1 2 1 2 3 3
356,POEM2,just cause bust was must laws thought wrought,1 2 1 2 1 2 3 3
357,POEM2,cave spanish grave banish wave vanish they gay,1 2 1 2 1 2 3 3
358,POEM2,case spun face shone lace stone shocking stocking,1 2 1 2 1 2 3 3
359,POEM2,unlike she strike be alike free eyes size,1 2 1 2 1 2 3 3
360,POEM2,both attentions growth inventions broth mentions homers comers,1 2 1 2 1 2 3 3
361,POEM2,pair disguise air prize were eyes daughter water,1 2 1 2 1 2 3 3
362,POEM2,youth he sooth sea truth piracy masters piastres,1 2 1 2 1 2 3 3
363,POEM2,men fishd then wishd gain dishd trade made,1 2 1 2 1 2 3 3
364,POEM2,built cyclades guilt ease spilt please building gilding,1 2 1 2 1 2 3 3
365,POEM2,haidee isles she smiles tree whiles learn turn,1 2 1 2 1 2 3 3
366,POEM2,below found so drownd know bound in skin,1 2 1 2 1 2 3 3
367,POEM2,house save mouse grave nous brave stranger danger,1 2 1 2 1 2 3 3
368,POEM2,best relies rest eyes guest size heaven given,1 2 1 2 1 2 3 3
369,POEM2,they such bay touch lay crutch plenty twenty,1 2 1 2 1 2 3 3
370,POEM2,pelisse make ease awake apiece daybreak dish fish,1 2 1 2 1 2 3 3
371,POEM2,repose dead knows head woes spread years tears,1 2 1 2 1 2 3 3
372,POEM2,maid den stayd again said pen forgot not,1 2 1 2 1 2 3 3
373,POEM2,went who meant two spent do knowledge college,1 2 1 2 1 2 3 3
374,POEM2,still upon rill sun fill none comparative narrative,1 2 1 2 1 2 3 3
375,POEM2,tumbled oer stumbled shore grumbled swore greek freak,1 2 1 2 1 2 3 3
376,POEM2,get makes set breaks wet awakes suit brute,1 2 1 2 1 2 3 3
377,POEM2,sight late night fate right date fourscore four,1 2 1 2 1 2 3 3
378,POEM2,face flush race blush base rush spread red,1 2 1 2 1 2 3 3
379,POEM2,came drew flame dew same two fair air,1 2 1 2 1 2 3 3
380,POEM2,steppd saw slept awe crept raw death breath,1 2 1 2 1 2 3 3
381,POEM2,dying there lying air frying pair it basket,1 2 1 2 1 2 3 3
382,POEM2,victual be little sea tittle tea honey money,1 2 1 2 1 2 3 3
383,POEM2,and juan hand on understand one break awake,1 2 1 2 1 2 3 3
384,POEM2,cheek day streak lay weak spray salt vault,1 2 1 2 1 2 3 3
385,POEM2,beneath breast breathe rest wreath nest fellow yellow,1 2 1 2 1 2 3 3
386,POEM2,again forbade pain made vain prayd hairy mary,1 2 1 2 1 2 3 3
387,POEM2,arose cheek rose speak pose greek sweet eat,1 2 1 2 1 2 3 3
388,POEM2,word ear bird clear heard tear tone throne,1 2 1 2 1 2 3 3
389,POEM2,awoke be broke reality knock me night light,1 2 1 2 1 2 3 3
390,POEM2,dream feeling steam stealing beam kneeling awake beefsteak,1 2 1 2 1 2 3 3
391,POEM2,isles mutton smiles on whiles on which rich,1 2 1 2 1 2 3 3
392,POEM2,thinking minotaur shrinking wore sinking more cattle battle,1 2 1 2 1 2 3 3
393,POEM2,are beer far here war dear infer her,1 2 1 2 1 2 3 3
394,POEM2,raised saw gazed raw praised gnaw like pike,1 2 1 2 1 2 3 3
395,POEM2,she fed see dead haidee read nurst burst,1 2 1 2 1 2 3 3
396,POEM2,state case fate trace plate place morsel ill,1 2 1 2 1 2 3 3
397,POEM2,tatterd work scatterd turk matterd dirk stitches breeches,1 2 1 2 1 2 3 3
398,POEM2,speaking comprehend in end eking friend take romaic,1 2 1 2 1 2 3 3
399,POEM2,signs eye lines sympathy shines reply exprest guessd,1 2 1 2 1 2 3 3
400,POEM2,eyes took surmise look skies book better letter,1 2 1 2 1 2 3 3
401,POEM2,tongue mean young been wrong intervene kiss this,1 2 1 2 1 2 3 3
402,POEM2,greek teachers speak preachers week reachers prose those,1 2 1 2 1 2 3 3
403,POEM2,say fashion day passion away on me be,1 2 1 2 1 2 3 3
404,POEM2,begun but sun shut nun doubt she see,1 2 1 2 1 2 3 3
405,POEM2,early rest merely nest curly guest mouth south,1 2 1 2 1 2 3 3
406,POEM2,came convalescence frame essence flame lessons bacchus us,1 2 1 2 1 2 3 3
407,POEM2,really good vermicelli blood jelly food above jove,1 2 1 2 1 2 3 3
408,POEM2,ready eyes steady size already unwise sea haidee,1 2 1 2 1 2 3 3
409,POEM2,innocent seemd sent dreamd meant deemd win twin,1 2 1 2 1 2 3 3
410,POEM2,such partake touch wake much quake cast last,1 2 1 2 1 2 3 3
411,POEM2,haidee took he nook sea look io scio,1 2 1 2 1 2 3 3
412,POEM2,mother was other pass brother glass comparison garrison,1 2 1 2 1 2 3 3
413,POEM2,talk say walk day stalk lay afternoon moon,1 2 1 2 1 2 3 3
414,POEM2,coast shore host wore tempesttost roar make lake,1 2 1 2 1 2 3 3
415,POEM2,beach champagne reach rain preach vain laughter after,1 2 1 2 1 2 3 3
416,POEM2,drunk intoxication sunk nation trunk occasion when then,1 2 1 2 1 2 3 3
417,POEM2,bring know king snow desertspring glow slaughter sodawater,1 2 1 2 1 2 3 3
418,POEM2,that coast sky untost cry crost fret wet,1 2 1 2 1 2 3 3
419,POEM2,gone expedition none precision sun mission tresses dresses,1 2 1 2 1 2 3 3
420,POEM2,rounded hill bounded still surrounded chill sky eye,1 2 1 2 1 2 3 3
421,POEM2,hand shells sand receptacles plannd cells arm charm,1 2 1 2 1 2 3 3
422,POEM2,glow bright below sight low light this kiss,1 2 1 2 1 2 3 3
423,POEM2,love rays above days move blaze strength length,1 2 1 2 1 2 3 3
424,POEM2,endured reckond secured second allured beckond clung sprung,1 2 1 2 1 2 3 3
425,POEM2,they loneliness bay less lay press sky die,1 2 1 2 1 2 3 3
426,POEM2,beach were speech there teach interpreter all fall,1 2 1 2 1 2 3 3
427,POEM2,vows heard spouse incurrd allows bird she constancy,1 2 1 2 1 2 3 3
428,POEM2,adored fashion pourd passion restored on heart apart,1 2 1 2 1 2 3 3
429,POEM2,beautiful hour full power annul shower giving living,1 2 1 2 1 2 3 3
430,POEM2,were never pair ever fair river forgot not,1 2 1 2 1 2 3 3
431,POEM2,eyes clasps lies grasps sighs gasps antique greek,1 2 1 2 1 2 3 3
432,POEM2,passd arms fast charms cast warms pants grants,1 2 1 2 1 2 3 3
433,POEM2,light breast sight guest fight chest reaping sleeping,1 2 1 2 1 2 3 3
434,POEM2,beloved living unmoved giving proved diving errors terrors,1 2 1 2 1 2 3 3
435,POEM2,hour solitude power rude bower intrude space face,1 2 1 2 1 2 3 3
436,POEM2,known thing thrown bring alone spring real feel,1 2 1 2 1 2 3 3
437,POEM2,unjust bond trust despond lust beyond lover over,1 2 1 2 1 2 3 3
438,POEM2,prayers dissipation cares station affairs situation hovel novel,1 2 1 2 1 2 3 3
439,POEM2,this sun kiss one his done fear here,1 2 1 2 1 2 3 3
440,POEM2,beat throb sweet rob repeat job maxim em,1 2 1 2 1 2 3 3
441,POEM2,plighted shed lighted bed united wed eyes paradise,1 2 1 2 1 2 3 3
442,POEM2,suitor slave tutor grave neuter wave evil devil,1 2 1 2 1 2 3 3
443,POEM2,precarious men belisarius pen various again holds cuckolds,1 2 1 2 1 2 3 3
444,POEM2,epicurus crew us too us new us sardanapalus,1 2 1 2 1 2 3 3
445,POEM2,julia soon truly moon newly boon features creatures,1 2 1 2 1 2 3 3
446,POEM2,detest made breast laid guest masquerade milan villain,1 2 1 2 1 2 3 3
447,POEM2,aid tie said eye maid curiosity grecian venetian,1 2 1 2 1 2 3 3
448,POEM2,which more rich oer niche adore real ideal,1 2 1 2 1 2 3 3
449,POEM2,beautiful faculties wonderful skies dull eyes just dust,1 2 1 2 1 2 3 3
450,POEM2,unwilling perceive killing eve shilling grieve ever liver,1 2 1 2 1 2 3 3
451,POEM2,heaven sky driven high riven eye tears years,1 2 1 2 1 2 3 3
452,POEM2,bile function while junction soil compunction entrail central,1 2 1 2 1 2 3 3
453,POEM2,more now before allow twentyfour bow plead read,1 2 1 2 1 2 3 3
454,POEM3,sleeping breast weeping blest creeping rest years tears,1 2 1 2 1 2 3 3
455,POEM3,ours why bowers sigh flowers die cherish perish,1 2 1 2 1 2 3 3
456,POEM3,lover love over glove her move number encumber,1 2 1 2 1 2 3 3
457,POEM3,theirs planted prayers gallanted affairs granted none one,1 2 1 2 1 2 3 3
458,POEM3,sign crime combine clime wine time flavour savour,1 2 1 2 1 2 3 3
459,POEM3,were state fair late despair rate glorious uxorious,1 2 1 2 1 2 3 3
460,POEM3,fond tired despond admired bond expired adorning mourning,1 2 1 2 1 2 3 3
461,POEM3,doings antithesis wooings marriages cooings kiss wife life,1 2 1 2 1 2 3 3
462,POEM3,death marriage faith disparage beneath miscarriage ready lady,1 2 1 2 1 2 3 3
463,POEM3,recollection are affection bar connection mar eve conceive,1 2 1 2 1 2 3 3
464,POEM3,theology mistressi apology fantasy he why ecstatics mathematics,1 2 1 2 1 2 3 3
465,POEM3,but fair put were shut pair awful unlawful,1 2 1 2 1 2 3 3
466,POEM3,illicit desires visit sires it tires losing cruising,1 2 1 2 1 2 3 3
467,POEM3,strange nation change taxation range vocation journey seaattorney,1 2 1 2 1 2 3 3
468,POEM3,detaind captures remaind raptures chaind chapters collars dollars,1 2 1 2 1 2 3 3
469,POEM3,matapan sold man old one hold he tripoli,1 2 1 2 1 2 3 3
470,POEM3,way levant prey want tray alicant gathers fathers,1 2 1 2 1 2 3 3
471,POEM3,mackaw kittens saw britons ithaca pittance weather altogether,1 2 1 2 1 2 3 3
472,POEM3,affairs there repairs fair cares bare mile isle,1 2 1 2 1 2 3 3
473,POEM3,delay quarantine way been day careen measure treasure,1 2 1 2 1 2 3 3
474,POEM3,hill home fill roam ill some lost startingpost,1 2 1 2 1 2 3 3
475,POEM3,sires water inspires matter admires flatter subtler butler,1 2 1 2 1 2 3 3
476,POEM3,return ulysses mourn kisses urn misses riches breeches,1 2 1 2 1 2 3 3
477,POEM3,fair miser pair wiser care her one woman,1 2 1 2 1 2 3 3
478,POEM3,already mean lady seen steady screen away day,1 2 1 2 1 2 3 3
479,POEM3,had ocean glad notion sad emotion her philosopher,1 2 1 2 1 2 3 3
480,POEM3,sun green run between dun sheen dyes butterflies,1 2 1 2 1 2 3 3
481,POEM3,nears idling spheres fiddling ears unriddling after laughter,1 2 1 2 1 2 3 3
482,POEM3,advancing declivity glancing festivity dancing he martial partial,1 2 1 2 1 2 3 3
483,POEM3,girls waving pearls having curls raving song throng,1 2 1 2 1 2 3 3
484,POEM3,trays dine gaze wine vase vine oer store,1 2 1 2 1 2 3 3
485,POEM3,ram flowers lamb cowers tame lowers then again,1 2 1 2 1 2 3 3
486,POEM3,dresses cheeks tresses speaks blesses greeks beholder older,1 2 1 2 1 2 3 3
487,POEM3,tales smokers vales jokers ails knockers act fact,1 2 1 2 1 2 3 3
488,POEM3,diversion senses persian is aversion expenses ills bills,1 2 1 2 1 2 3 3
489,POEM3,environ dinner iron sinner siren beginner banquet blanket,1 2 1 2 1 2 3 3
490,POEM3,word surprise sword advise stirrd eyes delighted invited,1 2 1 2 1 2 3 3
491,POEM3,lie greeks die weeks dry cheeks fount account,1 2 1 2 1 2 3 3
492,POEM3,fiddling pleasure idling measure middling treasure improving loving,1 2 1 2 1 2 3 3
493,POEM3,feast fact pleased act least exact rate pirate,1 2 1 2 1 2 3 3
494,POEM3,man throat gentleman thought can petticoat variety society,1 2 1 2 1 2 3 3
495,POEM3,tray guest way expressd holiday addressd divine wine,1 2 1 2 1 2 3 3
496,POEM3,head air said spare dead heir mistresspooh new,1 2 1 2 1 2 3 3
497,POEM3,whom fell gloom quell resume tell patron matron,1 2 1 2 1 2 3 3
498,POEM3,what care fat fare that there worse converse,1 2 1 2 1 2 3 3
499,POEM3,patience breeding nations exceeding relations bleeding glutton mutton,1 2 1 2 1 2 3 3
500,POEM3,command again hand chain bland explain himself guelf,1 2 1 2 1 2 3 3
501,POEM3,so mood slow wood blow blood rue two,1 2 1 2 1 2 3 3
502,POEM3,proceeded way heeded day pleaded say returning mourning,1 2 1 2 1 2 3 3
503,POEM3,life many wife any strife rainy connection resurrection,1 2 1 2 1 2 3 3
504,POEM3,home trying overcome dying tomb lying grief belief,1 2 1 2 1 2 3 3
505,POEM3,more felt door dwelt oer melt child undefiled,1 2 1 2 1 2 3 3
506,POEM3,temperament mood content food meant good her enslaver,1 2 1 2 1 2 3 3
507,POEM3,gold produced old abused behold cruised repentance acquaintance,1 2 1 2 1 2 3 3
508,POEM3,greece rays fleece days peace praise nation degradation,1 2 1 2 1 2 3 3
509,POEM3,clime showd time abode sublime flowd flowers hours,1 2 1 2 1 2 3 3
510,POEM3,reposed been unclosed seen unopposed wean kindness blindness,1 2 1 2 1 2 3 3
511,POEM3,raging flock waging rock assuaging shock ire sire,1 2 1 2 1 2 3 3
512,POEM3,case restivethey retrace clay apace day alone stone,1 2 1 2 1 2 3 3
513,POEM3,thing dinner bring her cling sinner nieces pieces,1 2 1 2 1 2 3 3
514,POEM3,gate eventide sate pride state side mostly costly,1 2 1 2 1 2 3 3
515,POEM3,dishes meats fishes nets wishes sherbets juice use,1 2 1 2 1 2 3 3
516,POEM3,ewer repast pure last secure placed boild spoild,1 2 1 2 1 2 3 3
517,POEM3,made hue inlaid too displayd blue letters betters,1 2 1 2 1 2 3 3
518,POEM3,wall kind recall mind hall find treasure pleasure,1 2 1 2 1 2 3 3
519,POEM3,hectic death eclectic beneath apoplectic breath able table,1 2 1 2 1 2 3 3
520,POEM3,feet blue complete new meet grew tissue issue,1 2 1 2 1 2 3 3
521,POEM3,porcelain mats stain cats gain s there fair,1 2 1 2 1 2 3 3
522,POEM3,and inlaid hand made command spread wine dine,1 2 1 2 1 2 3 3
523,POEM3,haidees yellow chemise billow peas fellow her her,1 2 1 2 1 2 3 3
524,POEM3,arm gold harm mould charm hold skin in,1 2 1 2 1 2 3 3
525,POEM3,land rolld hand fold band told furld world,1 2 1 2 1 2 3 3
526,POEM3,heel sun conceal run feel shun began fan,1 2 1 2 1 2 3 3
527,POEM3,life eyes rife skies wife ties feel kneel,1 2 1 2 1 2 3 3
528,POEM3,tinged vain fringed stain avenged again for before,1 2 1 2 1 2 3 3
529,POEM3,make fair break her awake err silly lily,1 2 1 2 1 2 3 3
530,POEM3,gold transparent behold apparent fold t crescent incessant,1 2 1 2 1 2 3 3
531,POEM3,suite poet complete it feet it flatter matter,1 2 1 2 1 2 3 3
532,POEM3,past days last praise oercast lays pacha crashaw,1 2 1 2 1 2 3 3
533,POEM3,changes needle ranges wheedle avenges ill intention pension,1 2 1 2 1 2 3 3
534,POEM3,it care it stare it pair mode abode,1 2 1 2 1 2 3 3
535,POEM3,less fellow mess mellow guess bellow applause cause,1 2 1 2 1 2 3 3
536,POEM3,society ends variety friends he amends youth truth,1 2 1 2 1 2 3 3
537,POEM3,franks nations ranks occasions thanks adulations piece greece,1 2 1 2 1 2 3 3
538,POEM3,sing national king all thing rational hinder pindar,1 2 1 2 1 2 3 3
539,POEM3,chanson tale on portugal on stael trecentisti ye,1 2 1 2 1 2 3 3
540,POEM3,greece sung peace sprung yet set,1 2 1 2 3 3
541,POEM3,muse lute refuse mute west blest,1 2 1 2 3 3
542,POEM3,marathon sea alone free grave slave,1 2 1 2 3 3
543,POEM3,brow salamis below his day they,1 2 1 2 3 3
544,POEM3,thou shore now more divine mine,1 2 1 2 3 3
545,POEM3,fame race shame face here tear,1 2 1 2 3 3
546,POEM3,blest bled breast dead three thermopylae,1 2 1 2 3 3
547,POEM3,all dead fall head come dumb,1 2 1 2 3 3
548,POEM3,chords wine hordes vine call bacchanal,1 2 1 2 3 3
549,POEM3,yet gone forget one gave slave,1 2 1 2 3 3
550,POEM3,wine these divine polycrates then countrymen,1 2 1 2 3 3
551,POEM3,chersonese friend miltiades lend kind bind,1 2 1 2 3 3
552,POEM3,wine shore line bore sown own,1 2 1 2 3 3
553,POEM3,franks sells ranks dwells fraud broad,1 2 1 2 3 3
554,POEM3,wine shade shine maid laves slaves,1 2 1 2 3 3
555,POEM3,steep i sweep die mine wine,1 2 1 2 3 3
556,POEM3,sung verse young worse wrong source liars dyers,1 2 1 2 1 2 3 3
557,POEM3,ink produces think uses link reduces this his,1 2 1 2 1 2 3 3
558,POEM3,blank nation rank commemoration sank station closet deposit,1 2 1 2 1 2 3 3
559,POEM3,smile wind style behind hoyle blind knocks coxe,1 2 1 2 1 2 3 3
560,POEM3,say divine day wine way nine spouse house,1 2 1 2 1 2 3 3
561,POEM3,facts bribes acts describes exacts scribes story glory,1 2 1 2 1 2 3 3
562,POEM3,when pantisocracy then democracy pen aristocracy path bath,1 2 1 2 1 2 3 3
563,POEM3,figure geography rigour biography bigger typography excursion aversion,1 2 1 2 1 2 3 3
564,POEM3,dyke intellect like sect strike elect virginities divinities,1 2 1 2 1 2 3 3
565,POEM3,own digression alone expression throne session to ariosto,1 2 1 2 1 2 3 3
566,POEM3,longueurs thing ensures spring allures bring epopee ennui,1 2 1 2 1 2 3 3
567,POEM3,sleeps wakes creeps lakes deeps makes boat afloat,1 2 1 2 1 2 3 3
568,POEM3,plain waggon wain dragon brain on moon balloon,1 2 1 2 1 2 3 3
569,POEM3,shades this evades abyss cades hiss bell achitophel,1 2 1 2 1 2 3 3
570,POEM3,gone retired done expired alone admired sea thee,1 2 1 2 1 2 3 3
571,POEM3,hour oft power soft tower aloft air prayer,1 2 1 2 1 2 3 3
572,POEM3,prayer love dare above fair dove imagestrike like,1 2 1 2 1 2 3 3
573,POEM3,say devotion pray notion way ocean whole soul,1 2 1 2 1 2 3 3
574,POEM3,solitude shore wood oer stood lore me thee,1 2 1 2 1 2 3 3
575,POEM3,pine song mine along line throng fly eye,1 2 1 2 1 2 3 3
576,POEM3,things cheer wings steer clings dear rest breast,1 2 1 2 1 2 3 3
577,POEM3,heart day apart way start decay scorns mourns,1 2 1 2 1 2 3 3
578,POEM3,doom destroyd rome overjoyd tomb void power hour,1 2 1 2 1 2 3 3
579,POEM3,nero buffoons hero moons zero spoons please degrees,1 2 1 2 1 2 3 3
580,POEM3,do down two own few shown is poietikes,1 2 1 2 1 2 3 3
581,POEM4,beginning end winning tend sinning mend far are,1 2 1 2 1 2 3 3
582,POEM4,level last devil vast revel fast ocean emotion,1 2 1 2 1 2 3 3
583,POEM4,fellow opinion mellow dominion yellow pinion desk burlesque,1 2 1 2 1 2 3 3
584,POEM4,thing weep bring steep spring sleep styx fix,1 2 1 2 1 2 3 3
585,POEM4,design land line understand fine plannd merry vocabulary,1 2 1 2 1 2 3 3
586,POEM4,clime exotic rhyme quixotic time despotic obsolete meet,1 2 1 2 1 2 3 3
587,POEM4,know me show see so free ear here,1 2 1 2 1 2 3 3
588,POEM4,left society cleft he bereft be spring wing,1 2 1 2 1 2 3 3
589,POEM4,their fail hair hail assail trail decay day,1 2 1 2 1 2 3 3
590,POEM4,be never tree river knee ever apart heart,1 2 1 2 1 2 3 3
591,POEM4,they mould clay behold day told lie die,1 2 1 2 1 2 3 3
592,POEM4,yore this more is shore miss grave save,1 2 1 2 1 2 3 3
593,POEM4,dead them fled condemn read gem reflection affection,1 2 1 2 1 2 3 3
594,POEM4,touch words much birds such affords absurd heard,1 2 1 2 1 2 3 3
595,POEM4,still been fill scene rill unseen flowers hours,1 2 1 2 1 2 3 3
596,POEM4,found joys round cloys bound destroys appeard endeard,1 2 1 2 1 2 3 3
