textid,poem,endwords,goldvector
1865,POEM21,sheer privateer admiralty sea tack black oranglaut port there fair,1 1 2 2 3 3 4 4 5 5
1866,POEM22,clampherdown clean close arose marine,1 2 3 3 2
1867,POEM22,ton beside sea free tide,1 2 3 3 2
1868,POEM22,clampherdown light gun run fight,1 2 3 3 2
1869,POEM22,miles cork fired tired stalk,1 2 3 3 2
1870,POEM22,apace below twain again so,1 2 3 3 2
1871,POEM22,mile duck true blue stuck,1 2 3 3 2
1872,POEM22,steam below ram jam go,1 2 3 3 2
1873,POEM22,clampherdown roll fire ire pole,1 2 3 3 2
1874,POEM22,fast we stock clock see,1 2 3 3 2
1875,POEM22,ab beam run gun steam,1 2 3 3 2
1876,POEM22,clampherdown armourbelt bow sow nordenfeldt,1 2 3 3 2
1877,POEM22,through swift sea be drift,1 2 3 3 2
1878,POEM22,clampherdown tide north forth side,1 2 3 3 2
1879,POEM22,done sword bow now board,1 2 3 3 2
1880,POEM22,clampherdown men delight fight pen,1 2 3 3 2
1881,POEM22,end hold fleet feet old,1 2 3 3 2
1882,POEM22,clampherdown side steel congereel tide,1 2 3 3 2
1883,POEM22,clampherdown sea foe ago be,1 2 3 3 2
1884,POEM23,again cain away bay,1 1 2 2
1885,POEM23,rails shifted gales drifted,1 2 1 2
1886,POEM23,snow below dray bay,1 1 2 2
1887,POEM23,by short fly port,1 2 1 2
1888,POEM23,soul roll spray bay,1 1 2 2
1889,POEM23,break shock strake plummerblock,1 2 1 2
1890,POEM23,coal soul day bay,1 1 2 2
1891,POEM23,still breath heel death,1 2 1 2
1892,POEM23,between green play bay,1 1 2 2
1893,POEM23,swell we hotel sea,1 2 1 2
1894,POEM23,laughed aft way bay,1 1 2 2
1895,POEM23,tar bar we sea,1 1 2 2
1896,POEM23,again cain gay bay,1 1 2 2
1897,POEM24,strife life alas grass found ground then men deceived sheaved stored abhorred beneath death,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1898,POEM24,woe ago know fly die,1 1 1 2 2
1899,POEM25,shroud beside swept tide,1 2 3 2
1900,POEM25,all sea said me,1 2 3 2
1901,POEM25,dead low song go,1 2 3 2
1902,POEM25,sang heart tonight depart,1 2 3 2
1903,POEM25,sea glass said pass,1 2 3 2
1904,POEM25,sighed whin out sin,1 2 3 2
1905,POEM25,hand catch go latch,1 2 3 2
1906,POEM25,door atop dirt stop,1 2 3 2
1907,POEM25,latch see shore free,1 2 3 2
1908,POEM25,ghost spark said dark,1 2 3 2
1909,POEM25,sighed dull tern gull,1 2 3 2
1910,POEM25,inland plough heard now,1 2 3 2
1911,POEM25,still harm rest arm,1 2 3 2
1912,POEM25,aside be said sea,1 2 3 2
1913,POEM25,pier piled hour child,1 2 3 2
1914,POEM25,breast came heed name,1 2 3 2
1915,POEM25,breast stark said dark,1 2 3 2
1916,POEM26,gold mould heart art,1 1 2 2
1917,POEM26,anew review gain cain,1 1 2 2
1918,POEM26,west rest start art,1 1 2 2
1919,POEM26,apart art swung tongue,1 1 2 2
1920,POEM26,tooth truth heart art,1 1 2 2
1921,POEM26,surplicepeg egg cart art,1 1 2 2
1922,POEM26,gold mould start art,1 1 2 2
1923,POEM26,flow ago through knew,1 1 2 2
1924,POEM27,story fails together tails,1 2 3 2
1925,POEM27,forest they cornland play,1 2 3 2
1926,POEM27,millet wheat branches street,1 2 3 2
1927,POEM27,farmers knew fathers too,1 2 3 2
1928,POEM27,cornland flails prisons tails,1 2 3 2
1929,POEM27,fathers old millet mould,1 2 3 2
1930,POEM27,furrow yoke prisons smoke,1 2 3 2
1931,POEM27,fathers knew forest too,1 2 3 2
1932,POEM27,story fails together tails,1 2 3 2
1933,POEM28,ready below feather go,1 2 3 2
1934,POEM28,sevarely lord you aboard,1 2 3 2
1935,POEM28,sailin air batches fare,1 2 3 2
1936,POEM28,creation whales shindy tails,1 2 3 2
1937,POEM28,umbrageous invasion sir invitation,1 2 3 2
1938,POEM29,fro know brag flag,1 1 2 2
1939,POEM29,dirt shirt share declare,1 1 2 2
1940,POEM29,go floe god cod,1 1 2 2
1941,POEM29,flame came blast passed,1 1 2 2
1942,POEM29,night light dare there,1 1 2 2
1943,POEM29,taen main croon lagoon,1 1 2 2
1944,POEM29,keys breeze lone flown,1 1 2 2
1945,POEM29,horn torn sea free,1 1 2 2
1946,POEM29,albatross cross dare there,1 1 2 2
1947,POEM29,come home typhoon kowloon,1 1 2 2
1948,POEM29,before singapore rose crows,1 1 2 2
1949,POEM29,wake sake maid stayed,1 1 2 2
1950,POEM29,knows snows dare there,1 1 2 2
1951,POEM29,fly die path wrath,1 1 2 2
1952,POEM29,hole toll breath death,1 1 2 2
1953,POEM29,day away sky by,1 1 2 2
1954,POEM29,kissed mist dare there,1 1 2 2
1955,POEM30,hurt dirt song wrong,1 1 2 2
1956,POEM30,disgrace shootingcase it it,1 1 2 2
1957,POEM30,knife life snigger trigger,1 1 2 2
1958,POEM30,skies rise now how,1 1 2 2
1959,POEM30,price advice believes thieves,1 1 2 2
1960,POEM30,hide died away they,1 1 2 2
1961,POEM30,heard word too knew,1 1 2 2
1962,POEM30,jail clannagael down crown,1 1 2 2
1963,POEM30,more door south mouth,1 1 2 2
1964,POEM30,said red scoff off,1 1 2 2
1965,POEM30,together bellwether pen again,1 1 2 2
1966,POEM30,yesterday away ball all,1 1 2 2
1967,POEM30,may clay warm harm,1 1 2 2
1968,POEM30,lane pane bees these,1 1 2 2
1969,POEM30,dead bred low know,1 1 2 2
1970,POEM30,straight hate cheered cleared,1 1 2 2
1971,POEM30,still will again clane,1 1 2 2
1972,POEM30,down crown perpends friends,1 1 2 2
1973,POEM31,decreed need sweat set,1 1 2 2
1974,POEM31,drew crewe soil toil,1 1 2 2
1975,POEM31,seek weak line sign,1 1 2 2
1976,POEM31,thereby die scrawl councilhall,1 1 2 2
1977,POEM31,plain jane woke spoke,1 1 2 2
1978,POEM31,telephone own top drop,1 1 2 2
1979,POEM31,blowed road bill will,1 1 2 2
1980,POEM31,ran man deremit schmitt,1 1 2 2
1981,POEM31,believe eve pen amen,1 1 2 2
1982,POEM31,held belled sands hands,1 1 2 2
1983,POEM32,square hair away way cease keys high die lone bone guide side fair square,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1984,POEM32,you two there bare knife life me muscovy path wrath,1 1 2 2 3 3 4 4 5 5
1985,POEM32,run done bore before say norroway,1 1 2 2 3 3
1986,POEM32,gate prate kin within run tomlinson,1 1 2 2 3 3
1987,POEM32,fell hell pain again mark dark bone hearthstone,1 1 2 2 3 3 4 4
1988,POEM32,drew through he me scorn born high die night light feet heat fall all,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1989,POEM32,fair square run one knife life grave brave cool fool,1 1 2 2 3 3 4 4 5 5
1990,POEM32,did grid grace space abroad lord afresh flesh in sin high ay ran man worth earth fire desire,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1991,POEM32,abroad hoard play away wind find bone own low go place face,1 1 2 2 3 3 4 4 5 5 6 6
1992,POEM32,host ghost flame name fry ay care there,1 1 2 2 3 3 4 4
1993,POEM32,alone own whore sore brute repute pain again,1 1 2 2 3 3 4 4
1994,POEM32,wait late eye die one tomlinson,1 1 2 2 3 3
1995,POEM33,light flare night prayer,1 2 1 2
1996,POEM33,wrought thine thought mine,1 2 1 2
1997,POEM33,denied offence guide excellence,1 2 1 2
1998,POEM33,fade brain trade again,1 2 1 2
1999,POEM33,desire stray fire clay,1 2 1 2
2000,POEM33,place worth grace earth,1 2 1 2
2001,POEM33,ken speed men need,1 2 1 2
2002,POEM34,yield sun clover done wind rain long again,1 2 3 2 4 5 6 5
2003,POEM34,lass through trail new,1 2 3 2
2004,POEM34,sun hate bay gate lass true trail new,1 2 3 2 4 5 6 5
2005,POEM34,old damp roll tramp lass crew trail new,1 2 3 2 4 5 6 5
2006,POEM34,snake maid sea trade lass screw trail new,1 2 3 2 4 5 6 5
2007,POEM34,fore heave crate sheave lass through trail new,1 2 3 2 4 5 6 5
2008,POEM34,tied dread deep lead lass view trail new,1 2 3 2 4 5 6 5
2009,POEM34,light tame floors flame lass dew trail new,1 2 3 2 4 5 6 5
2010,POEM34,comb by swing high lass blue trail new,1 2 3 2 4 5 6 5
2011,POEM34,start slow isle blow wind rain long again,1 2 3 2 4 5 6 5
2012,POEM34,lass do trail new,1 2 3 2
2013,POEM35,pride each mountainside beach,1 2 1 2
2014,POEM35,tale wine bale line hail mine,1 2 1 2 1 2
2015,POEM35,them down hem gown,1 2 1 2
2016,POEM35,bands alone lands unknown stands own,1 2 1 2 1 2
2017,POEM35,fame beyond same faithfulfoolishfond name bond,1 2 1 2 1 2
2018,POEM35,birth aside earth untried worth pride,1 2 1 2 1 2
2019,POEM35,fray sky say i,1 2 1 2
2020,POEM35,fee estate me gate sea wait,1 2 1 2 1 2
2021,POEM35,owe cheer go pier,1 2 1 2
2022,POEM35,remit kings fit plunderings lands sign mine hands,1 2 1 2 3 4 4 3
2023,POEM35,heritage mirth high dry earth,1 2 3 3 2
2024,POEM35,righteousness hem dismayed strayed them,1 2 3 3 2
2025,POEM35,us overstale lord sword trebletale,1 2 3 3 2
2026,POEM35,obedience ford own sown lord,1 2 3 3 2
2027,POEM35,interludes worth mean between earth,1 2 3 3 2
2028,POEM36,knees seas voe go,1 1 2 2
2029,POEM36,floors roars trail hail,1 1 2 2
2030,POEM36,care prayer chains lanes,1 1 2 2
2031,POEM36,wool hull sea dundee,1 1 2 2
2032,POEM36,morn horn main again,1 1 2 2
2033,POEM36,plates freights seek speak,1 1 2 2
2034,POEM37,bergedges sledges horses dust rivercourses,1 1 2 3 2
2035,POEM37,town down need lead graze ways dried died lay way root fruit lost host sown own,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
2036,POEM37,horn thereby unhailed born thereby,1 2 3 1 2
2037,POEM37,again night stake main night,1 2 3 1 2
2038,POEM37,so here heart know here,1 2 3 1 2
2039,POEM38,afar are deep creep,1 1 2 2
2040,POEM38,earth beat mirth feet,1 2 1 2
2041,POEM38,time sun slime one,1 2 1 2
2042,POEM39,door more freed seed rude blood,1 1 2 2 3 3
2043,POEM39,in kin gibe bribe fee sea,1 1 2 2 3 3
2044,POEM40,queen hands glean lands,1 2 1 2
2045,POEM40,built hold silt gold,1 2 1 2
2046,POEM40,brow became now fame,1 2 1 2
2047,POEM40,trade drone maid dagon,1 2 1 2
2048,POEM40,aid afar trade bar,1 2 1 2
2049,POEM40,sleeps today sweeps bay,1 2 1 2
2050,POEM40,forth lie north i,1 2 1 2
2051,POEM40,rose hate blows wait,1 2 1 2
2052,POEM40,passed blue fast true,1 2 1 2
2053,POEM40,hand pine land line,1 2 1 2
2054,POEM40,place drouth tiderace harbourmouth,1 2 1 2
2055,POEM40,good steadfastness blood success,1 2 1 2
2056,POEM40,skies need rise indeed,1 2 1 2
2057,POEM40,hell infamies well ease,1 2 1 2
2058,POEM40,apart smiles depart isles,1 2 1 2
2059,POEM41,ban man bare were tether together by dry doors councillors seas knees,1 1 2 2 3 3 4 4 5 5 6 6
2060,POEM41,face race endures yours all fall bands lands wattlebloom broom,1 1 2 2 3 3 4 4 5 5
2061,POEM41,will still you few ways praise pen men,1 1 2 2 3 3 4 4
2062,POEM42,found bound proved loved,1 1 2 2
2063,POEM42,guard barred swollen stolen,1 1 2 2
2064,POEM42,slaughter water arrayed aid,1 1 2 2
2065,POEM42,giver river ringing singing,1 1 2 2
2066,POEM42,us us showing growing,1 1 2 2
2067,POEM42,under wonder gazing amazing,1 1 2 2
2068,POEM42,burning returning slowly holy,1 1 2 2
2069,POEM42,followed wallowed fawning dawning,1 1 2 2
2070,POEM43,cherubim degree away day sea,1 2 3 3 2
2071,POEM43,mariners flee us us sea,1 2 3 3 2
2072,POEM43,him me go floe sea,1 2 3 3 2
2073,POEM43,wind flee keep deep sea,1 2 3 3 2
2074,POEM43,mariners we together weather sea,1 2 3 3 2
2075,POEM43,overboard we save wave sea,1 2 3 3 2
2076,POEM43,god woundily these knees sea,1 2 3 3 2
2077,POEM43,mariners unhandily tarred hard sea,1 2 3 3 2
2078,POEM43,gentlemenadventurers iniquity chains spains sea,1 2 3 3 2
2079,POEM43,speckshioner dundee near clear sea,1 2 3 3 2
2080,POEM43,mariners lee evermore floor sea,1 2 3 3 2
2081,POEM43,him eternity pleasure measure sea,1 2 3 3 2
2082,POEM43,it free abroad lord sea,1 2 3 3 2
2083,POEM44,merchantmen desire ivory tyre lebanon down sailormen town,1 2 3 2 4 5 6 5
2084,POEM44,again suits again boots,1 2 1 2
2085,POEM44,ingots stones gathered bones tropics floe wind go,1 2 3 2 4 5 6 5
2086,POEM44,purchase trade courtesy carronade meetings keep homewardbound deep,1 2 3 2 4 5 6 5
2087,POEM44,weather scarred kelson yard us away baltic bay,1 2 3 2 4 5 6 5
2088,POEM44,texel deals valparaiso heels crossets pole under roll,1 2 3 2 4 5 6 5
2089,POEM44,charting sailed burning hailed wonder done windward sun,1 2 3 2 4 5 6 5
2090,POEM44,us luck channels truck tornado blind plunging wind,1 2 3 2 4 5 6 5
2091,POEM44,leadsman down swimmer drown gasket hosts us ghosts,1 2 3 2 4 5 6 5
2092,POEM44,hummocks below shallop know icelane sped hudson dead,1 2 3 2 4 5 6 5
2093,POEM44,us skies marvels eyes homeward make us wake,1 2 3 2 4 5 6 5
2094,POEM44,anchors we home sea bowanchors blind toil behind,1 2 3 2 4 5 6 5
2095,POEM44,again down again town,1 2 1 2
2096,POEM45,dear her hear her,1 2 1 2
2097,POEM45,came me flame me,1 2 1 2
2098,POEM45,gale again rail again,1 2 1 2
2099,POEM45,tell it fell it,1 2 1 2
2100,POEM45,night me height me,1 2 1 2
2101,POEM45,strength me length me,1 2 1 2
2102,POEM45,needs me steeds me,1 2 1 2
2103,POEM45,see me she me,1 2 1 2
2104,POEM45,goal again soul again,1 2 1 2
2105,POEM46,her land brother understand creation morn obligation nativeborn,1 2 3 2 4 5 6 5
2106,POEM46,them roam mothers home skylark lanes lories plains,1 2 3 2 4 5 6 5
2107,POEM46,legends dearth purchase birth cradle toil honour soil,1 2 3 2 4 5 6 5
2108,POEM46,glasses me nations sea coral outside us pride,1 2 3 2 4 5 6 5
2109,POEM46,morning roofs backranges hoofs drowning drouth acres south,1 2 3 2 4 5 6 5
2110,POEM46,up know about about blow,1 2 3 3 2
2111,POEM46,coasters hills blisters chills springtime men women ten,1 2 3 2 4 5 6 5
2112,POEM46,up know about about blow,1 2 3 3 2
2113,POEM46,prairie trail offing rail furrow behind winter wind,1 2 3 2 4 5 6 5
2114,POEM46,thunder blue combers karroo stamphead watergold empire unrolled,1 2 3 2 4 5 6 5
2115,POEM46,fostermothers sung babbled tongue verandas main moonlight cane,1 2 3 2 4 5 6 5
2116,POEM46,people sea highaltar we ages mine credit line,1 2 3 2 4 5 6 5
2117,POEM46,her land brother understand able morn table nativeborn,1 2 3 2 4 5 6 5
2118,POEM46,nativeborn arow about about blow cabletow horn by it nativeborn,1 2 3 3 2 2 1 4 5 1
2119,POEM47,said away arrowhead today dance romance,1 2 1 2 3 3
2120,POEM47,sighed years mountainside piers dwell farewell,1 2 1 2 3 3
2121,POEM47,spoke win smoke culverin tell farewell,1 2 1 2 3 3
2122,POEM47,cried sea tide be swell farewell,1 2 1 2 3 3
2123,POEM47,said burn ahead turn ply goodbye,1 2 1 2 3 3
2124,POEM47,mourn train horn again unseen ninefifteen,1 2 1 2 3 3
2125,POEM47,laid cranks grade banks mill still,1 2 1 2 3 3
2126,POEM47,spell curled miracle world say yesterday,1 2 1 2 3 3
2127,POEM48,steel seal shelves themselves aland band ruttingwrath path floe snow floe snow gear year flank yank,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
2128,POEM48,bore fore feather together therein skin fur her run gun,1 1 2 2 3 3 4 4 5 5
2129,POEM48,ship slip whins skins clear near abeam steam,1 1 2 2 3 3 4 4
2130,POEM48,free sea law jaw behind wind hall all maine paine well hell,1 1 2 2 3 3 4 4 5 5 6 6
2131,POEM48,pier here seal deal bay play,1 1 2 2 3 3
2132,POEM48,sea she again chain belts pelts,1 1 2 2 3 3
2133,POEM48,flenchingknife life see fiftythree fill kill,1 1 2 2 3 3
2134,POEM48,slid did cloak spoke free sea blue crew bound sound,1 1 2 2 3 3 4 4 5 5
2135,POEM48,cease peace name came beneath teeth lips ships breath death,1 1 2 2 3 3 4 4 5 5
2136,POEM48,nevermore shore ground sound fall hall he fiftythree behind find,1 1 2 2 3 3 4 4 5 5
2137,POEM48,he knee oath both close goes by die,1 1 2 2 3 3 4 4
2138,POEM48,crew through loud shroud laid said,1 1 2 2 3 3
2139,POEM48,passed last unkind blind knew blue tore shore,1 1 2 2 3 3 4 4
2140,POEM48,tide overside spread dead lee see,1 1 2 2 3 3
2141,POEM48,lift drift cry die land hand sun run all hall deep sleep,1 1 2 2 3 3 4 4 5 5 6 6
2142,POEM48,so go rim him overside died fair there,1 1 2 2 3 3 4 4
2143,POEM48,veiled sailed plain twain knows seraglios,1 1 2 2 3 3
2144,POEM48,bullwhale gale calls pauls drear year,1 1 2 2 3 3
2145,POEM48,anew fight light two,1 2 2 1
2146,POEM49,fleet feet measure crew threw pleasure,1 1 2 3 3 2
2147,POEM49,will still steer spy sky near,1 1 2 3 3 2
2148,POEM49,thirst burst graining roll soul complaining,1 1 2 3 3 2
2149,POEM49,full gull hatches gale wail watches,1 1 2 3 3 2
2150,POEM49,ring swing anew sky by true,1 1 2 3 3 2
2151,POEM49,path wrath me aside bide me,1 1 2 3 3 2
2152,POEM49,careen unseen falling breed weed upcrawling,1 1 2 3 3 2
2153,POEM49,run sun disaster meet feet master,1 1 2 3 3 2
2154,POEM49,will still pier spy sky near,1 1 2 3 3 2
2155,POEM50,path wrath hush bush sun one well fell hour flower still will,1 1 2 2 3 3 4 4 5 5 6 6
2156,POEM50,sward lord twain plain task ask content innocent fell hell,1 1 2 2 3 3 4 4 5 5
2157,POEM51,mile damp nile swamp pails pork tails walk popp head drop bed,1 2 1 2 3 4 3 4 5 6 5 6
2158,POEM51,fight prayer overnight fair absurd vain occurred again tump curled chorus world,1 2 1 2 3 4 3 4 5 6 5 6
2159,POEM51,tread own shed alone down confess town dress tunkatunkatunkatunk plain flesh again,1 2 1 2 3 4 3 4 5 6 5 6
2160,POEM51,sea roars quay shores sky fail die gale haul deck again trek,1 2 1 2 3 4 3 4 5 6 5 6
2161,POEM51,clear wheel sheer asqueal snow twine below pine tinkatinkatinkatinkatink crest drink west,1 2 1 2 3 4 3 4 5 6 5 6
2162,POEM51,alone nose groan those fun drink done think plunkalunkalunkalunkalunk past sin last,1 2 1 2 3 4 3 4 5 6 5 6
2163,POEM51,roof man proof ran mistake things make strings tararararararararrrp by line die,1 2 1 2 3 4 3 4 5 6 5 6
2164,POEM51,flame fall came all speak truth greek youth tinkatinkatinkatinkatink lack link back,1 2 1 2 3 4 3 4 5 6 5 6
2165,POEM52,heeds needs roun down,1 1 2 2
2166,POEM52,yard hard old cold,1 1 2 2
2167,POEM52,face disgrace by die,1 1 2 2
2168,POEM52,dried beside man can,1 1 2 2
2169,POEM52,come home tide pride,1 1 2 2
2170,POEM52,made trade here dear,1 1 2 2
2171,POEM52,yard hard old cold,1 1 2 2
2172,POEM53,sea free me,1 1 1
2173,POEM53,there care swear,1 1 1
2174,POEM53,trod pod god,1 1 1
2175,POEM53,same name came,1 1 1
2176,POEM53,sea me be,1 1 1
2177,POEM53,all fall hospital,1 1 1
2178,POEM53,prayer bear there,1 1 1
2179,POEM53,trade madafraid said,1 1 1
2180,POEM53,blow so know,1 1 1
2181,POEM53,get wet set,1 1 1
2182,POEM53,case says grace,1 1 1
2183,POEM53,calm harm arm,1 1 1
2184,POEM53,clear steer here,1 1 1
2185,POEM53,wrong belong strong,1 1 1
2186,POEM54,gate she men sea,1 2 3 2
2187,POEM54,water shore wife more,1 2 3 2
2188,POEM54,gear bield harvest yield,1 2 3 2
2189,POEM54,ploughing tree again sea,1 2 3 2
2190,POEM54,again hands men lands,1 2 3 2
2191,POEM54,men breath men death,1 2 3 2
2192,POEM54,seen men teeth again,1 2 3 2
2193,POEM54,life desire wife fire,1 2 3 2
2194,POEM54,wind spin tides in,1 2 3 2
2195,POEM54,desire ways watch blaze,1 2 3 2
2196,POEM54,light dream ghosts roofbeam,1 2 3 2
2197,POEM54,ports dead again head,1 2 3 2
2198,POEM55,anger wrath harness path legions blade thunders aid,1 2 3 2 4 5 6 5
2199,POEM55,bearing brow uncaring now thee by thee die,1 2 3 2 4 5 6 5
2200,POEM55,us own us atone them came them blame,1 2 3 2 4 5 6 5
2201,POEM55,terror rein error again undeserving breath unswerving death,1 2 3 2 4 5 6 5
2202,POEM55,sorrow save tomorrow gave woman need foeman intercede,1 2 3 2 4 5 6 5
2203,POEM55,gathers fray fathers today wonders clear thunders hear,1 2 3 2 4 5 6 5
2204,POEM56,war countercry kind die see hem god them,1 2 3 2 4 5 6 5
2205,POEM56,profess parts blasphemy arts prove august more just,1 2 3 2 4 5 6 5
2206,POEM56,stirred bellyneed design deed fight be die thee,1 2 3 2 4 5 6 5
2207,POEM56,fee thereby endure die disdain birth loneliness earth,1 2 3 2 4 5 6 5
2208,POEM56,speech mystery school die set void young destroyed,1 2 3 2 4 5 6 5
2209,POEM56,rounds dark skies mark drifts thus borne us,1 2 3 2 4 5 6 5
2210,POEM56,abide will rhyme still fears invisible decrees hell,1 2 3 2 4 5 6 5
2211,POEM56,path morningeyne controlled design boys fight unsuccess goodnight,1 2 3 2 4 5 6 5
2212,POEM56,law infirmity blind die arithmetic odds lust gods,1 2 3 2 4 5 6 5
2213,POEM56,patiently scaith cheats faith transmute show truth know,1 2 3 2 4 5 6 5
2214,POEM56,war countercry kind die,1 2 3 2
2215,POEM56,unshook missed ear list mischance barriere tis there,1 2 3 2 4 5 6 5
2216,POEM57,posies may undercliff spray combe afire posies desire,1 2 3 2 4 5 6 5
2217,POEM57,posies may home away drift first bloodroot nursed,1 2 3 2 4 5 6 5
2218,POEM58,cup blade knight made,1 2 3 2
2219,POEM58,low lea thorn faerie,1 2 3 2
2220,POEM58,above see knowes faerie,1 2 3 2
2221,POEM58,said dight arms knight,1 2 3 2
2222,POEM58,pride squire law desire,1 2 3 2
2223,POEM58,harp sky wind by,1 2 3 2
2224,POEM58,place me night flee,1 2 3 2
2225,POEM58,flame cold world mould,1 2 3 2
2226,POEM58,pride brown folk town,1 2 3 2
2227,POEM58,belt fee squire countrie,1 2 3 2
2228,POEM58,west flee rain me,1 2 3 2
2229,POEM58,earth sea flesh three,1 2 3 2
2230,POEM58,lip knee said courtesie,1 2 3 2
2231,POEM58,pride three behind body,1 2 3 2
2232,POEM58,earls body name me,1 2 3 2
2233,POEM58,mouth feet marketcross street,1 2 3 2
2234,POEM58,gold money meal degree,1 2 3 2
2235,POEM58,gold money meal me,1 2 3 2
2236,POEM58,groat money said me,1 2 3 2
2237,POEM58,small hand said stand,1 2 3 2
2238,POEM58,pride hie word me,1 2 3 2
2239,POEM58,pride stone said breastbone,1 2 3 2
2240,POEM58,harp lee heard ee,1 2 3 2
2241,POEM58,syne see shame me,1 2 3 2
2242,POEM58,noon me cloak dee,1 2 3 2
2243,POEM58,above flood wall brood,1 2 3 2
2244,POEM58,said done word on,1 2 3 2
2245,POEM58,harp hand made brand,1 2 3 2
2246,POEM58,men spear fern clear,1 2 3 2
2247,POEM58,war ride fight side,1 2 3 2
2248,POEM58,above sky wind pie,1 2 3 2
2249,POEM58,harp string made king,1 2 3 2
2250,POEM58,well fear fellowship deer,1 2 3 2
2251,POEM58,death burn window return,1 2 3 2
2252,POEM58,content eyes edenglade paradise,1 2 3 2
2253,POEM58,grass wind pass hind,1 2 3 2
2254,POEM58,away saddleside rein pride,1 2 3 2
2255,POEM58,said long sleep song,1 2 3 2
2256,POEM58,sun cry heel sky,1 2 3 2
2257,POEM58,god three hell me,1 2 3 2
2258,POEM59,wage pelt man felt,1 2 3 2
2259,POEM59,spring shove berg above,1 2 3 2
2260,POEM59,outre fell heart grenelle,1 2 3 2
2261,POEM59,full thong dead wrong,1 2 3 2
2262,POEM59,came night lays right,1 2 3 2
2263,POEM59,me frail singer trll,1 2 3 2
2264,POEM59,snow turn amanuenses berne,1 2 3 2
2265,POEM59,rage dirk hide work,1 2 3 2
2266,POEM59,marge man khatmandhu martaban,1 2 3 2
2267,POEM59,moose tonight lays right,1 2 3 2
2268,POEM60,ago snow sung ung,1 1 2 2
2269,POEM60,scan man slung ung,1 1 2 2
2270,POEM60,bear lair alone bone,1 1 2 2
2271,POEM60,still hill low know,1 1 2 2
2272,POEM60,roam home so snow,1 1 2 2
2273,POEM60,call all broke spoke,1 1 2 2
2274,POEM60,craft laughed done son,1 1 2 2
2275,POEM60,gift drift pale whale,1 1 2 2
2276,POEM60,freeze seas bed head,1 1 2 2
2277,POEM60,fight aright see thee,1 1 2 2
2278,POEM60,eye buy stain again,1 1 2 2
2279,POEM60,bands hands behind blind,1 1 2 2
2280,POEM60,dordogne bone sung ung,1 1 2 2
2281,POEM61,rail sail best blest,1 1 2 2
2282,POEM61,prayers heirs confessed blest,1 1 2 2
2283,POEM61,cook took unguessed blest,1 1 2 2
2284,POEM61,shame came hell tell,1 1 2 2
2285,POEM61,neared cheered mast last,1 1 2 2
2286,POEM61,decks cheques caressed blest,1 1 2 2
2287,POEM61,again spain cruise screws,1 1 2 2
2288,POEM61,peace seas unrest blest,1 1 2 2
2289,POEM61,rail gale dressed blest,1 1 2 2
2290,POEM61,spread figurehead shine shrine,1 1 2 2
2291,POEM61,speck deck behind blind,1 1 2 2
2292,POEM61,make sake best blest,1 1 2 2
2293,POEM62,strike war like avatar,1 2 1 2
2294,POEM62,possessed guise jest applies,1 2 1 2
2295,POEM62,hand nerve planned reserve,1 2 1 2
2296,POEM62,lends guadeloupe friends stoop,1 2 1 2
2297,POEM62,crown slays down praise,1 2 1 2
2298,POEM62,mart kings heart things,1 2 1 2
2299,POEM62,mood whole blood soul,1 2 1 2
2300,POEM62,makes flouts wakes doubts,1 2 1 2
2301,POEM62,fond ire despond desire,1 2 1 2
2302,POEM62,shrillaccented mirth dead earth,1 2 1 2
2303,POEM62,reach prefer speech interpreter,1 2 1 2
2304,POEM62,space rings face things,1 2 1 2
2305,POEM62,elate fears fate beers,1 2 1 2
2306,POEM62,rules vast schools last,1 2 1 2
2307,POEM63,whim him lied outside learn turn too you twentythree sea fight baronite ahad dad stuck luck old told,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
2308,POEM63,grey way life wife twentythree me behind blind loan own how now,1 1 2 2 3 3 4 4 5 5 6 6
2309,POEM63,clipperfreights straits bank sank her were ashore more think drink then men grew too shied clyde,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
2310,POEM63,fair square all hall light tonight keel steel paid trade text next mind behind,1 1 2 2 3 3 4 4 5 5 6 6 7 7
2311,POEM63,side died print hint meant cent do you ma are,1 1 2 2 3 3 4 4 5 5
2312,POEM63,sea me give live fans mans bone own road unload,1 1 2 2 3 3 4 4 5 5
2313,POEM63,done run died beside whelp help paid trade child wild eye cry here queer,1 1 2 2 3 3 4 4 5 5 6 6 7 7
2314,POEM63,quite fight ends friends understand brand still will you do can man,1 1 2 2 3 3 4 4 5 5 6 6
2315,POEM63,tried pride packed cracked fault vault came same away pay done son,1 1 2 2 3 3 4 4 5 5 6 6
2316,POEM63,tell spell this is aside died bank sank sea three,1 1 2 2 3 3 4 4 5 5
2317,POEM63,dot not line mine were her keep deep,1 1 2 2 3 3 4 4
2318,POEM63,friend end soul stole ship weddingtrip wide outside free sea,1 1 2 2 3 3 4 4 5 5
